x,y1,y2
1.42646118798759,20.6756322632618,22.1254278256951
1.42874031922829,20.7771978265728,22.145881930461
1.43062540818202,20.8472684532538,22.162506227993
1.43220759446889,20.8825221583978,22.176255600057
1.43387947374011,20.9197743703233,22.1906657409186
1.43594125398702,20.9657142153971,22.2082386599694
1.43828617459596,21.0179628920669,22.2279664489235
1.43996939658615,21.0554678383724,22.2418752105363
1.44165261857634,21.1113843107067,22.2556446332726
1.44369641508205,21.1796930174483,22.2721786912153
1.44601038783747,21.2570316790598,22.290658255307
1.44811627587093,21.3274156373974,22.3072344977267
1.44982193546567,21.3844229767939,22.3204086792338
1.45140665321613,21.4373881422505,22.332527825818
1.45325421640028,21.4991382486726,22.3465273741061
1.45549365818407,21.573985901874,22.3632882776432
1.45777278753821,21.6501600113038,22.3801278714617
1.45965787658453,21.7131643243493,22.3938041273685
1.46124006435422,21.7660449316249,22.4051078274114
1.46291194487297,21.821923291209,22.4169617449876
1.46497372492025,21.8908330521473,22.4314215714277
1.4673186437818,21.9692060087502,22.4476607608352
1.46900186644008,22.0254634505375,22.4590990323841
1.47068508909836,22.0893533466292,22.4704257459406
1.47272888524639,22.1804316063455,22.4840307129361
1.47504285683827,22.2835497699762,22.4992421612229
1.47714874440656,22.3773950270305,22.5128880169506
1.4788544046209,22.4534048405036,22.523718947627
1.48043912323282,22.5093485208648,22.533684929294
1.48228668665004,22.5299318922687,22.5452029514687
1.48452612772031,22.5548811020534,22.558996982251
1.48680525619069,22.5802724620175,22.572862608779
1.48869034529291,22.6012739003221,22.584113251206
1.49027253376599,22.6158645276292,22.5934046752133
1.49194441486556,22.6158645276292,22.6031553577032
1.4940061948067,22.6158645276292,22.6150537700058
1.4963511128424,22.6158645276292,22.6284225892936
1.49803433582488,22.6158645276292,22.6378281686784
1.49971755880736,22.6158645276292,22.6471450479378
1.50176135478637,22.6551104007658,22.658339995772
1.50407532581785,22.7066694700947,22.6708624824869
1.50618121315854,22.7535920935504,22.6820972532489
1.50788687366892,22.7915970068832,22.6910001829263
1.50947159269677,22.82690714565,22.6991945632013
1.51131915622964,22.8533774089755,22.7086708148213
1.51355859695856,22.8783266149573,22.7200237412147
1.51583772500095,22.9037179701532,22.7314424266336
1.51772281412643,22.9247194087169,22.7406973033057
1.51930500293747,22.9423462894103,22.7483330483057
1.52097688431941,22.9609724188883,22.7563532123276
1.52303866421301,22.983942337489,22.7661441244116
1.52538358185098,23.0100666427248,22.7771512406797
1.52706680498704,23.0288191286435,22.7848843443572
1.5287500281231,23.0475716145622,22.7925475551264
1.5307938240207,23.0614973262032,22.8017595688595
1.53310779478547,23.0614973262032,22.8120696123076
1.53521368201889,23.0614973262032,22.8213205722176
1.53691934267087,23.0614973262032,22.8286371649487
1.53850406189638,23.0614973262032,22.8353738916541
1.54035162548328,23.0575799299991,22.8431701987497
1.54259106604906,23.0326307258349,22.8525146149743
1.54487019388844,23.0072393729006,22.8619199881074
1.54675528302608,22.9862379342014,22.8695327727174
1.54833747199821,22.9686110517133,22.8758062439808
1.55000935351377,22.9501933323727,22.8824025574638
1.55207113338368,22.9731632507094,22.8904594439442
1.55441605083234,22.9992875538362,22.899523380614
1.55609927404225,23.0180400405777,22.9058803910241
1.55778249725217,23.0367925273192,22.9121829828938
1.55982629311103,23.0595620890267,22.9197634626064
1.56214026374791,23.0853416192949,22.928253135158
1.56424615092959,23.1088029292512,22.9358718397289
1.56595181164925,23.1278053882492,22.9418832131678
1.56753653096962,23.1454604608915,22.947420599589
1.56938409458273,23.1660438344779,22.9538346684683
1.57162353507049,23.1729055258467,22.9615265071789
1.57390266281233,23.1729055258467,22.969275351773
1.57578775195547,23.1729055258467,22.9755370428089
1.57736994100477,23.1729055258467,22.9806896512744
1.57904182258463,23.1729055258467,22.9861144373953
1.58110360244349,23.1729055258467,22.9927445885926
1.58344851980138,23.1729055258467,23.0002097009827
